# time  created  delivered  delivered/created
5103.0000 360 240 0.6667
5104.0000 360 241 0.6694
5193.0000 360 242 0.6722
5364.0000 360 243 0.6750
5365.0000 360 244 0.6778
5385.0000 360 245 0.6806
5386.0000 360 246 0.6833
5405.0000 360 247 0.6861
5406.0000 360 248 0.6889
5407.0000 360 249 0.6917
5539.0000 360 250 0.6944
5594.0000 360 251 0.6972
5617.0000 360 252 0.7000
5638.0000 360 253 0.7028
5645.0000 360 254 0.7056
5675.0000 360 255 0.7083
5676.0000 360 256 0.7111
5677.0000 360 257 0.7139
5694.0000 360 258 0.7167
5735.0000 360 259 0.7194
5740.0000 360 260 0.7222
5741.0000 360 261 0.7250
5748.0000 360 262 0.7278
5762.0000 360 263 0.7306
5766.0000 360 264 0.7333
5944.0000 360 265 0.7361
5955.0000 360 266 0.7389
6087.0000 360 267 0.7417
6088.0000 360 268 0.7444
6214.0000 360 269 0.7472
6334.0000 360 270 0.7500
6344.0000 360 271 0.7528
6390.0000 360 272 0.7556
6391.0000 360 273 0.7583
6392.0000 360 274 0.7611
6457.0000 360 275 0.7639
6588.0000 360 276 0.7667
6688.0000 360 277 0.7694
7030.0000 360 278 0.7722
7059.0000 360 279 0.7750
7230.0000 360 280 0.7778
7231.0000 360 281 0.7806
7232.0000 360 282 0.7833
7233.0000 360 283 0.7861
7234.0000 360 284 0.7889
7235.0000 360 285 0.7917
7236.0000 360 286 0.7944
7237.0000 360 287 0.7972
7238.0000 360 288 0.8000
7239.0000 360 289 0.8028
7240.0000 360 290 0.8056
7241.0000 360 291 0.8083
7242.0000 360 292 0.8111
7243.0000 360 293 0.8139
7244.0000 360 294 0.8167
7540.0000 360 295 0.8194
7566.0000 360 296 0.8222
8147.0000 360 297 0.8250
8148.0000 360 298 0.8278
8149.0000 360 299 0.8306
8170.0000 360 300 0.8333
8264.0000 360 301 0.8361
8674.0000 360 302 0.8389
9269.0000 360 303 0.8417
9284.0000 360 304 0.8444
9527.0000 360 305 0.8472
9538.0000 360 306 0.8500
9955.0000 360 307 0.8528
10013.0000 360 308 0.8556
10014.0000 360 309 0.8583
