# time  created  delivered  delivered/created
11390.0000 376 332 0.8830
11391.0000 376 333 0.8856
11392.0000 376 334 0.8883
11393.0000 376 335 0.8910
11394.0000 376 336 0.8936
11395.0000 376 337 0.8963
11770.0000 376 338 0.8989
11801.0000 376 339 0.9016
11891.0000 376 340 0.9043
11964.0000 376 341 0.9069
12591.0000 376 342 0.9096
12592.0000 376 343 0.9122
12758.0000 376 344 0.9149
12878.0000 376 345 0.9176
13005.0000 376 346 0.9202
13277.0000 376 347 0.9229
13627.0000 376 348 0.9255
13654.0000 376 349 0.9282
13719.0000 376 350 0.9309
14037.0000 376 351 0.9335
14278.0000 376 352 0.9362
14279.0000 376 353 0.9388
14280.0000 376 354 0.9415
14281.0000 376 355 0.9441
14404.0000 376 356 0.9468
14405.0000 376 357 0.9495
14406.0000 376 358 0.9521
14407.0000 376 359 0.9548
14408.0000 376 360 0.9574
14409.0000 376 361 0.9601
14410.0000 376 362 0.9628
14411.0000 376 363 0.9654
14440.0000 376 364 0.9681
14448.0000 376 365 0.9707
14449.0000 376 366 0.9734
14449.0000 376 367 0.9761
14450.0000 376 368 0.9787
14451.0000 376 369 0.9814
14455.0000 376 370 0.9840
14490.0000 376 371 0.9867
14494.0000 376 372 0.9894
14502.0000 376 373 0.9920
14513.0000 376 374 0.9947
14522.0000 376 375 0.9973
14614.0000 376 376 1.0000
